"ID" "Mean" "Parity" "Sex" "Herd" "YearSeason" "dam" "BirthWeight" "DAY115" "BF115" "LMA115" "LEAN115"
"DDTCZZC15204069" 1 0 "公" "育1" 151 "DDTCZZC14200410" 1.45 158.59 12.93 NA NA
"DDTCZZC17214312" 1 5 "公" "育1" 171 "DDTCZZC14200925" 1.7 173.29 9.3 NA NA
"DDTCZZC16213834" 1 0 "公" "育1" 163 "DDTCZZC14201089" 1.1 163.57 11.68 NA NA
"DDTCZZC19223760" 1 1 "公" "测01" 193 "DDTCZZC18218900" 1.2 151.75 10.11 24.9 49.96
"DDTCZZC15202148" 1 3 "母" "育1" 154 "DDTCZZC13020349" 1.95 165.67 13.13 NA NA
"DDTCZZC15201638" 1 1 "母" "育1" 151 "DDTCZZC14200110" 1.3 162.32 11.58 NA NA
"DDTCZZC16208946" 1 0 "公" "育1" 162 "DDTCZZC14200387" 0 142.35 11.48 NA NA
"DDTCZZC14200420" 1 0 "公" "育1" 141 "DDTCZZC13020394" 1.5 171.56 8.93 NA NA
"DDTCZZC18216818" 1 2 "公" "育1" 182 "DDTCZZC17214118" 1.5 224.58 8.76 NA NA
"DDTCZZC17217668" 1 1 "母" "育1" 174 "DDTCZZC17212712" 0.9 202.83 11.13 27.63 50.68
"DDTCZZC18216827" 1 3 "公" "育1" 182 "DDTCZZC16208280" 1.1 182.37 7.91 NA NA
"DDTCZZC16208526" 1 0 "公" "育3" 162 "DDTCZZC14202018" 1.2 156.46 9.92 NA NA
"DDTCZZC14200227" 1 0 "母" "育1" 141 "DDTCZZC13020372" 1.4 173.76 13.61 NA NA
"DDTCZZC18218437" 1 6 "公" "育3" 182 "DDTCZZC15204455" 1.7 198.02 10.93 NA NA
"DDTCZZC18218188" 1 6 "母" "育1" 182 "DDTCZZC15204982" 1.4 191.26 9.88 NA NA
"DDTCZZC16209473" 1 0 "公" "育1" 162 "DDTCZZC15203084" 1.4 158.43 10.59 NA NA
"DDTCZZC14201052" 1 0 "母" "育1" 143 "DDTCZZC13020353" 1.05 190.1 10.99 NA NA
"DDTCZZC14202002" 1 0 "公" "育1" 144 "DDTCZZC13020361" 1.05 166 12.65 NA NA
"DDTCZZC19227036" 1 4 "母" "育肥03" 193 "DDTCZZC17210930" 1.4 168.11 10.8 37.61 54.71
"DDTCZZC17217153" 1 1 "母" "育2" 173 "DDTCZZC16208280" 1.5 183.33 11.31 NA NA
"DDTCZZC16209119" 1 0 "公" "育1" 161 "DDTCZZC15203739" 0 174.95 9.83 NA NA
"DDTCZZC16207072" 1 1 "母" "育1" 162 "DDTCZZC15203298" 1 164.03 11.94 NA NA
"DDTCZZC16207534" 1 5 "母" "育3" 163 "DDTCZZC14200072" 1.6 171.6 9.16 NA NA
"DDTCZZC15202205" 1 4 "公" "育1" 152 "DDTCZZC13020349" 2.1 151.65 11.64 NA NA
"DDTCZZC17213367" 1 5 "公" "育3" 172 "DDTCZZC14201038" 1.4 182.46 8.4 NA NA
"DDTCZZC15203463" 1 4 "母" "育1" 152 "DDTCZZC13020343" 1.85 156.41 9.07 NA NA
"DDTCZZC18216136" 1 2 "母" "育2" 183 "DDTCZZC17211206" 1.8 172.03 10.04 NA NA
"DDTCZZC16207558" 1 1 "公" "育3" 163 "DDTCZZC15206785" 1.4 162.62 7.36 NA NA
"DDTCZZC18221812" 1 4 "母" "育1" 184 "DDTCZZC16208693" 0.9 218.42 11.94 25.87 49.7
"DDTCZZC15201755" 1 3 "公" "育1" 154 "DDTCZZC130A0425" 2.1 155.75 12.08 NA NA
"DDTCZZC19227093" 1 3 "公" "测01" 193 "DDTCZZC17217591" 1.4 150.95 15.41 23.35 47.5
"DDTCZZC15203220" 1 2 "公" "育1" 152 "DDTCZZC14200068" 1.35 164.55 13.59 NA NA
"DDTCZZC16208978" 1 2 "公" "育1" 162 "DDTCZZC15201371" 0 156.33 10.58 NA NA
"DDTCZZC16207309" 1 2 "公" "育3" 163 "DDTCZZC15202955" 0.7 189.4 9.41 NA NA
"DDTCZZC17214168" 1 3 "公" "育1" 171 "DDTCZZC15204929" 1.3 167.43 11.67 NA NA
"DDTCZZC16208792" 1 2 "母" "育1" 162 "DDTCZZC15201460" 0 144.58 11.26 NA NA
"DDTCZZC17213644" 1 4 "公" "育1" 171 "DDTCZZC15201709" 1.4 168.25 10.24 NA NA
"DDTCZZC14200983" 1 0 "母" "育1" 142 "DDTCZZC130A0415" 0 163.65 11.07 NA NA
"DDTCZZC19227094" 1 3 "公" "测01" 193 "DDTCZZC17217591" 1.3 159.3 12.3 29 50.81
"DDTCZZC19227090" 1 3 "公" "测01" 193 "DDTCZZC17217591" 1.4 150.57 13.59 23.45 48.17
"DDTCZZC17217652" 1 1 "公" "育1" 174 "DDTCZZC17211021" 1.4 174.81 12.38 NA NA
"DDTCZZC15201790" 1 1 "母" "育1" 154 "DDTCZZC14200147" 0.8 178.46 12.73 NA NA
"DDTCZZC17211794" 1 3 "公" "育1" 172 "DDTCZZC15202267" 1.6 181.75 11.07 NA NA
"DDTCZZC18218200" 1 3 "母" "育1" 182 "DDTCZZC16210636" 1.5 214.65 8.65 NA NA
"DDTCZZC15201657" 1 1 "公" "育1" 151 "DDTCZZC14200448" 1.4 165.51 10.46 NA NA
"DDTCZZC17211805" 1 3 "母" "育1" 172 "DDTCZZC15206712" 1.5 181.8 10.63 NA NA
"DDTCZZC16208273" 1 0 "公" "育1" 164 "DDTCZZC15204922" 1.5 184.61 11.82 NA NA
"DDTCZZC18216388" 1 2 "母" "育3" 181 "DDTCZZC16214978" 1.6 216.92 12.42 NA NA
"DDTCZZC14200377" 1 0 "公" "育1" 141 "DDTCZZC13020437" 1.6 157.05 11.74 NA NA
"DDTCZZC18219398" 1 1 "母" "育2" 183 "DDTCZZC17217070" 0.7 203.26 12.05 26.91 50.07
"DDTCZZC18216184" 1 1 "母" "育2" 183 "DDTCZZC17211356" 1.3 177.96 8.37 NA NA
"DDTCZZC18218878" 1 1 "母" "育2" 183 "DDTCZZC17211356" 1.3 215.96 7.83 NA NA
"DDTCZZC17213768" 1 1 "母" "育1" 171 "DDTCZZC16209112" 1.7 168 10 NA NA
"DDTCZZC17213577" 1 5 "公" "育1" 172 "DDTCZZC14202071" 1.7 173.1 9.13 NA NA
"DDTCZZC18218488" 1 6 "公" "育1" 182 "DDTCZZC15204913" 1.8 178.17 13.02 NA NA
"DDTCZZC16207303" 1 2 "公" "育3" 163 "DDTCZZC15202955" 1.5 160.54 7.59 NA NA
"DDTCZZC14201038" 1 0 "母" "育1" 143 "DDTCZZC13020338" 0 168.04 11.38 NA NA
"DDTCZZC18219215" 1 3 "公" "育2" 183 "DDTCZZC17214425" 1.9 180.5 7.96 21.17 49.25
"DDTCZZC19226156" 1 2 "母" "育成07" 193 "DDTCZZC18216770" 1.6 163.99 12.95 27.61 50.03
"DDTCZZC16209706" 1 0 "母" "育1" 162 "DDTCZZC15201445" 0 164.25 9.93 NA NA
"DDTCZZC17212890" 1 1 "公" "育3" 173 "DDTCZZC16208254" 1.6 184.87 11.15 NA NA
"DDTCZZC16209787" 1 0 "母" "育1" 162 "DDTCZZC14203656" 0 164.95 9.83 NA NA
"DDTCZZC18216408" 1 3 "母" "育3" 181 "DDTCZZC16208164" 1.8 210.86 10.34 NA NA
"DDTCZZC18216086" 1 2 "公" "育1" 184 "DDTCZZC16207365" 1.5 196.54 7.61 NA NA
"DDTCZZC14200004" 1 0 "母" "育1" 141 "DDTCZZC13020330" 1.15 177.19 13.68 NA NA
"DDTCZZC14200115" 1 0 "公" "育1" 141 "DDTCZZC13020435" 1.6 158.26 15.5 NA NA
"DDTCZZC15204098" 1 4 "公" "育1" 151 "DDTCZZC13020345" 2.05 159.37 10.34 NA NA
"DDTCZZC16209071" 1 2 "母" "育1" 162 "DDTCZZC15204418" 1.3 174.37 10.85 NA NA
"DDTCZZC18218585" 1 1 "公" "育1" 182 "DDTCZZC17213373" 1.5 185.76 10.47 NA NA
"DDTCZZC18218232" 1 2 "母" "育2" 182 "DDTCZZC17214505" 1.6 209.81 8.93 NA NA
"DDTCZZC15203235" 1 1 "母" "育1" 152 "DDTCZZC14200983" 1.6 153.27 9.64 NA NA
"DDTCZZC15202918" 1 1 "公" "育1" 151 "DDTCZZC14200799" 1.4 168.32 10.78 NA NA
"DDTCZZC16212085" 1 0 "公" "育3" 163 "DDTCZZC15202123" 1.6 173.57 10.45 NA NA
"DDTCZZC15206456" 1 5 "母" "育1" 153 "DDTCZZC13020345" 0.9 179.57 14.15 NA NA
"DDTCZZC16207007" 1 1 "母" "育1" 162 "DDTCZZC15203182" 1.2 204.51 9.26 NA NA
"DDTCZZC17212697" 1 0 "公" "育1" 174 "DDTCZZC14202004" 1.1 158.4 13.44 NA NA
"DDTCZZC17210190" 1 6 "公" "育1" 172 "DDTCZZC14203514" 1.2 165.49 11.86 NA NA
"DDTCZZC17211119" 1 4 "母" "育1" 173 "DDTCZZC15204929" 1.5 176.22 12.24 NA NA
"DDTCZZC18220045" 1 1 "母" "育3" 183 "DDTCZZC17213289" 1.7 170.13 7.63 NA NA
"DDTCZZC18216828" 1 3 "母" "育2" 182 "DDTCZZC16208280" 1.1 199.23 11.3 NA NA
"DDTCZZC16207195" 1 1 "公" "育1" 162 "DDTCZZC15204954" 1.1 154.25 11.23 NA NA
"DDTCZZC17210174" 1 5 "公" "育1" 173 "DDTCZZC15201460" 1.4 183.91 12.45 NA NA
"DDTCZZC17211808" 1 3 "母" "育1" 172 "DDTCZZC15205948" 1.3 165.45 14.64 NA NA
"DDTCZZC17211192" 1 1 "母" "育2" 173 "DDTCZZC16214759" 1.5 203.51 10.05 NA NA
"DDTCZZC17213501" 1 5 "母" "育1" 172 "DDTCZZC15201709" 1.5 188.82 8.14 NA NA
"DDTCZZC15202763" 1 1 "母" "育1" 153 "DDTCZZC14200882" 1.5 165.66 11.53 NA NA
"DDTCZZC17214616" 1 1 "母" "育1" 173 "DDTCZZC16214793" 1.3 163.98 10.67 NA NA
"DDTCZZC19226180" 1 1 "母" "育成07" 193 "DDTCZZC18218898" 1.5 152.43 9.84 41.97 56.76
"DDTCZZC16209544" 1 0 "公" "育1" 162 "DDTCZZC14201566" 1 161.24 10.42 NA NA
"DDTCZZC18216220" 1 1 "母" "育3" 181 "DDTCZZC17213761" 1.6 163.41 11.2 NA NA
"DDTCZZC17213290" 1 1 "公" "育1" 173 "DDTCZZC16209912" 1.6 187.3 8.34 NA NA
"DDTCZZC15202304" 1 4 "母" "育1" 152 "DDTCZZC13020331" 1.55 157.67 10.46 NA NA
"DDTCZZC16209724" 1 0 "母" "育1" 162 "DDTCZZC15201737" 0 161.6 9.71 NA NA
"DDTCZZC16210626" 1 2 "公" "育3" 163 "DDTCZZC15202915" 1.6 183.2 10.54 NA NA
"DDTCZZC18219292" 1 1 "公" "育2" 183 "DDTCZZC17211144" 1.4 201.62 7.8 NA NA
"DDTCZZC16209184" 1 0 "母" "育1" 162 "DDTCZZC14200002" 0 160.88 12.62 NA NA
"DDTCZZC16207423" 1 2 "母" "育1" 162 "DDTCZZC15201651" 1.6 184.94 9.67 NA NA
"DDTCZZC18216802" 1 2 "公" "育3" 182 "DDTCZZC17214010" 1.4 219.2 9.04 NA NA
"DDTCZZC16209772" 1 0 "公" "育1" 162 "DDTCZZC14201089" 0 151.84 10.93 NA NA
"DDTCZZC17217336" 1 4 "公" "育3" 173 "DDTCZZC15204982" 1.5 193.03 8.72 NA NA
"DDTCZZC18217690" 1 5 "公" "育3" 184 "DDTCZZC15203305" 1.3 177.66 10.43 NA NA
"DDTCZZC14201223" 1 0 "母" "育1" 142 "DDTCZZC13020410" 1.45 181.49 12.6 NA NA
"DDTCZZC18216868" 1 4 "母" "育2" 182 "DDTCZZC16207654" 1.4 189.07 8.32 NA NA
"DDTCZZC16207795" 1 0 "公" "育1" 162 "DDTCZZC15203043" 1.6 174.62 10.23 NA NA
"DDTCZZC18219034" 1 4 "公" "育3" 182 "DDTCZZC16208735" 1.7 182.3 8.13 NA NA
"DDTCZZC16208913" 1 0 "公" "育3" 162 "DDTCZZC15202428" 1.1 166.98 11.91 NA NA
"DDTCZZC15201907" 1 2 "母" "育1" 152 "DDTCZZC14200440" 1.75 178.7 12.05 NA NA
"DDTCZZC17217342" 1 4 "公" "育3" 173 "DDTCZZC15204987" 1.6 205.47 12.21 NA NA
"DDTCZZC15206703" 1 0 "母" "育1" 153 "DDTCZZC130A0441" 1.4 184.24 9.42 NA NA
"DDTCZZC14200747" 1 0 "公" "育1" 141 "DDTCZZC13020382" 1.5 163.59 11.27 NA NA
"DDTCZZC17211244" 1 3 "母" "育1" 171 "DDTCZZC15202726" 1.7 174.34 12.22 NA NA
"DDTCZZC17217133" 1 4 "母" "育2" 173 "DDTCZZC15206712" 1.3 198.87 14.61 NA NA
"DDTCZZC18216847" 1 2 "母" "育1" 182 "DDTCZZC17213742" 1.4 191.44 7.99 NA NA
"DDTCZZC18219331" 1 3 "母" "育2" 183 "DDTCZZC16207866" 1.3 206.21 12.52 22.33 48.11
"DDTCZZC15202618" 1 2 "母" "育1" 152 "DDTCZZC14200072" 1.25 169.86 13.25 NA NA
"DDTCZZC18220747" 1 4 "母" "育1" 183 "DDTCZZC16209963" 2.2 171.43 10.15 NA NA
"DDTCZZC15201356" 1 1 "母" "育1" 154 "DDTCZZC14200001" 1.05 181.5 11.81 NA NA
"DDTCZZC15203736" 1 3 "公" "育1" 154 "DDTCZZC13020389" 1.15 180.49 11.22 NA NA
"DDTCZZC15204421" 1 0 "公" "育1" 151 "DDTCZZC14200117" 0.95 177.32 12.09 NA NA
"DDTCZZC17210916" 1 5 "公" "育1" 172 "DDTCZZC15203766" 1.8 182.25 14.79 NA NA
"DDTCZZC15203464" 1 4 "母" "育1" 152 "DDTCZZC13020343" 1.8 168.71 10.05 NA NA
"DDTCZZC17210080" 1 5 "母" "育1" 172 "DDTCZZC15201459" 1.8 193.72 12.6 NA NA
"DDTCZZC14200066" 1 0 "公" "育1" 141 "DDTCZZC13020410" 1.5 159.78 15.57 NA NA
"DDTCZZC17214689" 1 1 "母" "育1" 173 "DDTCZZC16210636" 1.2 210.99 9.07 NA NA
"DDTCZZC15202249" 1 1 "母" "育1" 152 "DDTCZZC14200039" 1.65 158.49 10.78 NA NA
"DDTCZZC17213625" 1 3 "母" "育1" 171 "DDTCZZC15202302" 1.6 184.54 11.09 NA NA
"DDTCZZC16207173" 1 1 "公" "育1" 162 "DDTCZZC15202835" 1.5 143.58 10.07 NA NA
"DDTCZZC18218421" 1 2 "母" "育3" 182 "DDTCZZC17214811" 1.5 175.29 10.33 NA NA
"DDTCZZC15201646" 1 1 "母" "育1" 151 "DDTCZZC14200355" 1.6 158.84 12.3 NA NA
"DDTCZZC14200451" 1 0 "母" "育1" 141 "DDTCZZC13020439" 1.35 169.21 14.69 NA NA
"DDTCZZC18215405" 1 6 "母" "育3" 181 "DDTCZZC14200925" 1.1 201.79 7.82 NA NA
"DDTCZZC17213637" 1 5 "母" "育1" 171 "DDTCZZC14203514" 1.5 186.17 11.3 NA NA
"DDTCZZC18210372" 1 2 "母" "育1" 184 "DDTCZZC16207561" 1.2 230.01 17.45 NA NA
"DDTCZZC17211605" 1 4 "公" "育1" 172 "DDTCZZC15203465" 1 180.19 10.46 NA NA
"DDTCZZC18216823" 1 1 "母" "育2" 182 "DDTCZZC17210111" 2 187.79 7.34 NA NA
"DDTCZZC15204994" 1 0 "母" "育1" 152 "DDTCZZC14201539" 1.95 180.83 9.57 NA NA
"DDTCZZC17210168" 1 2 "母" "育1" 173 "DDTCZZC16208730" 1.2 178.98 9.29 NA NA
"DDTCZZC17211376" 1 1 "母" "育1" 173 "DDTCZZC16214772" 1 181.77 9.91 NA NA
"DDTCZZC16207686" 1 2 "公" "育1" 162 "DDTCZZC15201777" 0 150.43 10.03 NA NA
"DDTCZZC15201612" 1 1 "公" "育1" 151 "DDTCZZC14200202" 1.5 180.33 13.4 NA NA
"DDTCZZC18218763" 1 1 "母" "育1" 183 "DDTCZZC17217110" 1.6 226.13 8.97 34.84 54.26
"DDTCZZC16208571" 1 1 "公" "育3" 163 "DDTCZZC15206892" 1.2 178.38 9.11 NA NA
"DDTCZZC14200321" 1 0 "公" "育1" 141 "DDTCZZC13020339" 2.1 201.64 12.34 NA NA
"DDTCZZC17214619" 1 1 "母" "育1" 173 "DDTCZZC16214793" 1.2 170.08 10.73 NA NA
"DDTCZZC19227059" 1 2 "公" "测01" 193 "DDTCZZC18215175" 1.5 156.29 10.05 29.65 51.85
"DDTCZZC15202854" 1 1 "公" "育1" 152 "DDTCZZC14200903" 1.8 149.61 8.81 NA NA
"DDTCZZC15202417" 1 1 "母" "育1" 151 "DDTCZZC14200082" 1.6 192.99 11.8 NA NA
"DDTCZZC18218131" 1 1 "母" "育1" 182 "DDTCZZC17211621" 1.2 207.38 8.71 NA NA
"DDTCZZC16209939" 1 3 "公" "育3" 163 "DDTCZZC15203727" 1.3 186.25 13.5 NA NA
"DDTCZZC16214932" 1 0 "公" "育1" 163 "DDTCZZC15203103" 1.4 178.72 9.98 NA NA
"DDTCZZC14201333" 1 0 "公" "育1" 143 "DDTCZZC13020420" 1.75 155.4 13.11 NA NA
"DDTCZZC18219289" 1 1 "公" "育2" 183 "DDTCZZC17211144" 1.4 181.62 7.74 NA NA
"DDTCZZC15204666" 1 1 "公" "育1" 151 "DDTCZZC14200440" 1.6 169.51 12.9 NA NA
"DDTCZZC17214146" 1 3 "母" "育1" 171 "DDTCZZC15203073" 1.2 185.85 9 NA NA
"DDTCZZC16209426" 1 0 "母" "育1" 162 "DDTCZZC15202830" 1.2 170.08 13.12 NA NA
"DDTCZZC17211014" 1 4 "母" "育1" 174 "DDTCZZC14201189" 1.8 159.83 10.04 NA NA
"DDTCZZC16207498" 1 0 "公" "育3" 163 "DDTCZZC15202363" 1.4 175.68 11.31 NA NA
"DDTCZZC17213548" 1 5 "公" "育1" 172 "DDTCZZC15203727" 1.2 191.81 9.99 NA NA
"DDTCZZC18216432" 1 5 "母" "育3" 181 "DDTCZZC15202792" 2.2 191.09 11.87 NA NA
"DDTCZZC17210480" 1 3 "母" "育1" 171 "DDTCZZC15204941" 1.6 173.16 9.92 NA NA
"DDTCZZC17211423" 1 3 "母" "育1" 172 "DDTCZZC15206892" 1.6 179.49 12.47 NA NA
"DDTCZZC14202003" 1 0 "母" "育1" 144 "DDTCZZC13020361" 1.5 162.96 13.85 NA NA
"DDTCZZC16207354" 1 3 "公" "育3" 163 "DDTCZZC14201562" 1.2 162.81 10.01 NA NA
"DDTCZZC18218588" 1 1 "母" "育1" 182 "DDTCZZC17213373" 1.2 228.18 8.16 NA NA
"DDTCZZC16207065" 1 1 "公" "育1" 162 "DDTCZZC15203298" 1.5 159.37 9.38 NA NA
"DDTCZZC16207956" 1 0 "公" "育3" 163 "DDTCZZC15202150" 1.4 177 11.6 NA NA
"DDTCZZC16207961" 1 1 "公" "育3" 163 "DDTCZZC15206453" 1.4 159.02 11.57 NA NA
"DDTCZZC15201699" 1 1 "公" "育1" 151 "DDTCZZC14200411" 1.3 157.61 11.13 NA NA
"DDTCZZC17217140" 1 4 "公" "育2" 173 "DDTCZZC15201927" 1.8 216.28 13.17 NA NA
"DDTCZZC15202392" 1 0 "母" "育1" 152 "DDTCZZC13020353" 1 194.56 12.93 NA NA
"DDTCZZC18216474" 1 1 "公" "育3" 181 "DDTCZZC17213387" 1.7 177.58 9.05 NA NA
"DDTCZZC14200374" 1 0 "公" "育1" 141 "DDTCZZC13020430" 1.65 162.08 14 NA NA
"DDTCZZC14202071" 1 0 "母" "育1" 144 "DDTCZZC13020428" 0 171.01 13.81 NA NA
"DDTCZZC14202068" 1 0 "母" "育1" 144 "DDTCZZC13020428" 0 174.75 10.88 NA NA
"DDTCZZC17211333" 1 1 "母" "育1" 173 "DDTCZZC16208395" 1.5 182 7.5 NA NA
"DDTCZZC16209899" 1 2 "公" "育3" 163 "DDTCZZC15203305" 1.7 162.2 9.38 NA NA
"DDTCZZC14200984" 1 0 "母" "育1" 142 "DDTCZZC130A0415" 0 177.37 9.95 NA NA
"DDTCZZC16207166" 1 1 "公" "育1" 162 "DDTCZZC15204987" 1.3 165.03 9.53 NA NA
"DDTCZZC16207002" 1 1 "公" "育1" 162 "DDTCZZC15203182" 1.6 155.3 7.93 NA NA
"DDTCZZC17217113" 1 4 "公" "育3" 173 "DDTCZZC15206990" 1.5 177.89 11.91 NA NA
"DDTCZZC16207276" 1 0 "公" "育1" 161 "DDTCZZC14200186" 0 163.14 9.46 NA NA
"DDTCZZC17211449" 1 4 "公" "育3" 172 "DDTCZZC15204631" 1.4 197.68 8.94 NA NA
"DDTCZZC15204483" 1 3 "公" "育1" 154 "DDTCZZC13020426" 1.9 163.52 11.99 NA NA
"DDTCZZC14200363" 1 0 "公" "育1" 141 "DDTCZZC13020376" 0 159.28 10.01 NA NA
"DDTCZZC15203259" 1 2 "母" "育1" 152 "DDTCZZC14200217" 1.15 166.45 12.3 NA NA
"DDTCZZC15201421" 1 3 "公" "育1" 154 "DDTCZZC13020380" 1.95 183.51 9.25 NA NA
"DDTCZZC17214245" 1 3 "母" "育1" 171 "DDTCZZC15203287" 2 174.43 12.62 NA NA
"DDTCZZC17213373" 1 5 "母" "育1" 172 "DDTCZZC14201038" 1.7 173.52 8.77 NA NA
"DDTCZZC14200092" 1 0 "母" "育1" 141 "DDTCZZC13020341" 0.85 191.85 15.83 NA NA
"DDTCZZC16213805" 1 0 "母" "育1" 163 "DDTCZZC14203662" 1.5 151.69 10.06 NA NA
"DDTCZZC18218983" 1 3 "母" "育1" 184 "DDTCZZC17214392" 1.4 194.12 7.97 24.92 50.72
"DDTCZZC17210521" 1 6 "母" "育1" 174 "DDTCZZC14200147" 1 208.51 12.22 NA NA
"DDTCZZC16207502" 1 1 "公" "育3" 163 "DDTCZZC15205943" 1.7 169.9 12.16 NA NA
"DDTCZZC16214746" 1 2 "母" "育3" 163 "DDTCZZC15202266" 1.5 167.47 9.75 NA NA
"DDTCZZC16210677" 1 0 "公" "育3" 163 "DDTCZZC15202792" 1.8 173.42 7.03 NA NA
"DDTCZZC18215196" 1 1 "公" "育3" 181 "DDTCZZC17214009" 1.9 181.19 10.5 NA NA
"DDTCZZC16207277" 1 0 "母" "育1" 161 "DDTCZZC14200186" 0 151.13 6.81 NA NA
"DDTCZZC14201238" 1 0 "公" "育1" 142 "DDTCZZC13020489" 2.25 142.03 15.01 NA NA
"DDTCZZC17214313" 1 5 "公" "育1" 171 "DDTCZZC14200925" 1.5 183.51 10.01 NA NA
"DDTCZZC17212712" 1 2 "母" "育1" 174 "DDTCZZC15205948" 1.4 164.73 12.62 NA NA
"DDTCZZC17213608" 1 6 "母" "育1" 171 "DDTCZZC14200404" 1.7 158.68 8.91 NA NA
"DDTCZZC15206504" 1 5 "公" "育1" 153 "DDTCZZC13020431" 1.6 151.76 12.47 NA NA
"DDTCZZC17212615" 1 0 "母" "育1" 174 "DDTCZZC14202016" 1.8 192.49 10.22 NA NA
"DDTCZZC17217145" 1 4 "母" "育2" 173 "DDTCZZC15201927" 1.6 199.89 11.99 NA NA
"DDTCZZC15201966" 1 1 "母" "育1" 153 "DDTCZZC14200897" 1.5 180.59 15.99 NA NA
"DDTCZZC18218502" 1 3 "母" "育3" 182 "DDTCZZC16207561" 1.4 196.45 11.13 NA NA
"DDTCZZC18219807" 1 1 "公" "育2" 183 "DDTCZZC17214616" 2.3 174.8 10.29 NA NA
"DDTCZZC18210702" 1 2 "公" "育3" 184 "DDTCZZC16213817" 1.7 180.66 13.31 NA NA
"DDTCZZC17213755" 1 3 "公" "育1" 171 "DDTCZZC15203240" 1.8 158.24 10.17 NA NA
"DDTCZZC17217102" 1 5 "母" "育2" 173 "DDTCZZC15202287" 1.7 204.11 9.62 NA NA
"DDTCZZC15204495" 1 3 "公" "育1" 154 "DDTCZZC13020364" 1.65 167.14 12.55 NA NA
"DDTCZZC17214082" 1 3 "母" "育1" 171 "DDTCZZC15203175" 1.8 171.73 12.56 NA NA
"DDTCZZC15206773" 1 1 "母" "育1" 153 "DDTCZZC14201189" 1.95 150.39 10.12 NA NA
"DDTCZZC16214905" 1 0 "公" "育1" 163 "DDTCZZC15201481" 1.9 147.95 9.89 NA NA
"DDTCZZC17211209" 1 5 "母" "育1" 171 "DDTCZZC14202004" 1.1 163.32 10.76 NA NA
"DDTCZZC17212991" 1 5 "公" "育1" 172 "DDTCZZC15203739" 2 160.36 9.32 NA NA
"DDTCZZC17212821" 1 2 "公" "育3" 173 "DDTCZZC16209095" 1.8 172.96 10.51 NA NA
"DDTCZZC17213443" 1 3 "公" "育1" 171 "DDTCZZC15203084" 1.6 168.48 11.95 NA NA
"DDTCZZC16207563" 1 3 "公" "育3" 163 "DDTCZZC15202180" 1.9 157.13 8.78 NA NA
"DDTCZZC15202698" 1 2 "母" "育1" 152 "DDTCZZC14200147" 1.4 163.21 10.5 NA NA
"DDTCZZC15206878" 1 0 "公" "育1" 153 "DDTCZZC14200300" 2.2 160.47 8.17 NA NA
"DDTCZZC17208823" 1 0 "公" "育1" 174 "DDTCZZC15204987" 2 177.78 11.02 NA NA
"DDTCZZC17211620" 1 3 "母" "育1" 172 "DDTCZZC15205943" 1.5 171.43 9.97 NA NA
"DDTCZZC17217096" 1 4 "母" "育2" 173 "DDTCZZC15203061" 1.5 185.51 12.1 NA NA
"DDTCZZC16208143" 1 0 "公" "育3" 162 "DDTCZZC15203104" 1.2 167.56 9 NA NA
"DDTCZZC18219711" 1 1 "母" "育2" 183 "DDTCZZC17211397" 1.7 194.27 7.62 NA NA
"DDTCZZC17211400" 1 1 "公" "育1" 173 "DDTCZZC16208395" 1.3 159.36 10.25 NA NA
"DDTCZZC16208675" 1 2 "母" "育1" 162 "DDTCZZC15202957" 1 166.8 9.79 NA NA
"DDTCZZC15202655" 1 1 "母" "育1" 152 "DDTCZZC14201275" 1.35 182.9 10.05 NA NA
"DDTCZZC18215020" 1 4 "公" "育1" 182 "DDTCZZC16209762" 1.6 197.49 8.19 NA NA
"DDTCZZC15201455" 1 3 "母" "育1" 154 "DDTCZZC130A0352" 1.1 173.55 14.57 NA NA
"DDTCZZC16212020" 1 1 "公" "育3" 163 "DDTCZZC15205953" 1.4 156.12 13.3 NA NA
"DDTCZZC18218524" 1 1 "公" "育1" 182 "DDTCZZC17211895" 1.2 200.82 9.39 NA NA
"DDTCZZC16208295" 1 0 "公" "育1" 164 "DDTCZZC15203266" 1.5 167.51 10.04 NA NA
"DDTCZZC16214782" 1 0 "公" "育3" 163 "DDTCZZC15202302" 1.5 145.2 12.69 NA NA
"DDTCZZC15201631" 1 1 "公" "育1" 151 "DDTCZZC14200110" 1.1 174.8 10.69 NA NA
"DDTCZZC14200955" 1 0 "母" "育1" 142 "DDTCZZC13020345" 1.65 150.98 11.66 NA NA
"DDTCZZC17217649" 1 2 "公" "育3" 174 "DDTCZZC16209577" 1.6 163.31 10.26 29.61 51.76
"DDTCZZC17213950" 1 4 "母" "育1" 174 "DDTCZZC15201459" 0.8 220.37 11.79 NA NA
"DDTCZZC14203579" 1 0 "母" "育1" 142 "DDTCZZC13020439" 1.5 167.7 14.76 NA NA
"DDTCZZC15203254" 1 2 "公" "育1" 152 "DDTCZZC14200217" 1.15 177.58 12.44 NA NA
"DDTCZZC15202669" 1 1 "母" "育1" 152 "DDTCZZC14201242" 0.9 156.35 9.53 NA NA
"DDTCZZC18215387" 1 5 "公" "育3" 184 "DDTCZZC15204929" 0.8 207.87 13.08 28.24 50.23
"DDTCZZC17217540" 1 5 "母" "育1" 174 "DDTCZZC15202249" 0.8 209.08 11.24 NA NA
